group_id,event,ambiguousflag,track_id,filename,video,frame,datetime,tagid,mergethreshold,eventid,short_interruption,complex,comment,error,to_review,labelbee_valid
807,D,,5109,5second/track_05109_5s.png,2_02_R_190807120000.cfr.mp4,22471,18:58.4,2364,5s,2364__5109,,,,,,
808,UD,,5371,5second/track_05371_5s.png,2_02_R_190807120000.cfr.mp4,23286,19:41.9,2364,5s,2364__5371_5404_5428,,,,,,
809,UD,TRUE,5527,5second/track_05527_5s.png,2_02_R_190807120000.cfr.mp4,23910,19:56.2,2364,5s,2364__5527,,,stay_at_exit,TRUE,,TRUE
810,U,,5721,5second/track_05721_5s.png,2_02_R_190807120000.cfr.mp4,24637,20:38.3,2364,5s,2364__5721_5732,,,,,,
811,DU,,5921,5second/track_05921_5s.png,2_02_R_190807120000.cfr.mp4,25454,21:21.5,2364,5s,2364__5921,,,,,,
812,D,,6067,5second/track_06067_5s.png,2_02_R_190807120000.cfr.mp4,26154,21:55.7,2364,5s,2364__6067,,,,,,
813,UD,,6168,5second/track_06168_5s.png,2_02_R_190807120000.cfr.mp4,26571,22:18.1,2364,5s,2364__6168_6201,,,noise,,,
814,x,TRUE,6412,5second/track_06412_5s.png,2_02_R_190807120000.cfr.mp4,27564,22:58.8,2364,5s,2364__6412,,,stay_at_exit,TRUE,,TRUE
815,UD,,6554,5second/track_06554_5s.png,2_02_R_190807120000.cfr.mp4,28109,23:33.1,2364,5s,2364__6554,,,,,,
816,x,TRUE,7481,5second/track_07481_5s.png,2_02_R_190807120000.cfr.mp4,32410,27:04.5,2364,5s,2364__7481_7488,,,disjointed,TRUE,,TRUE
817,DU,,8421,5second/track_08421_5s.png,2_02_R_190807120000.cfr.mp4,37957,31:46.0,2364,5s,2364__8421,,,,,,
818,D,,9761,5second/track_09761_5s.png,2_02_R_190807120000.cfr.mp4,45365,37:52.4,2364,5s,2364__9761,,,,,,
819,U,,9900,5second/track_09900_5s.png,2_02_R_190807120000.cfr.mp4,46248,38:42.7,2364,5s,2364__9900_9936,x,,,,,
820,D,,9988,5second/track_09988_5s.png,2_02_R_190807120000.cfr.mp4,46714,39:05.3,2364,5s,2364__9988_9995,x,,,,,
821,UD,,10103,5second/track_10103_5s.png,2_02_R_190807120000.cfr.mp4,47253,39:31.5,2364,5s,2364__10103,,,,,,
822,U,,10555,5second/track_10555_5s.png,2_02_R_190807120000.cfr.mp4,49563,41:21.1,2364,5s,2364__10555,,,,,,
823,DU,TRUE,10591,5second/track_10591_5s.png,2_02_R_190807120000.cfr.mp4,49788,41:30.2,2364,5s,2364__10591,,,stay_at_entrance,FALSE,,TRUE
824,D,,11123,5second/track_11123_5s.png,2_02_R_190807120000.cfr.mp4,52559,43:50.2,2364,5s,2364__11123,,,,,,
825,DU,,11238,5second/track_11238_5s.png,2_02_R_190807120000.cfr.mp4,53325,44:31.6,2364,5s,2364__11238,,,,,,
826,U,,11969,5second/track_11969_5s.png,2_02_R_190807120000.cfr.mp4,57515,48:22.2,2364,5s,2364__11969_12037_12070,,TRUE,complex u-turn,,,
827,DU,,12159,5second/track_12159_5s.png,2_02_R_190807120000.cfr.mp4,58389,48:44.4,2364,5s,2364__12159_12188,x,,stay_at_entrance,,,
828,U,,13440,5second/track_13440_5s.png,2_02_R_190807120000.cfr.mp4,64918,54:10.7,2364,5s,2364__13440,,,,,,
829,D,,14144,5second/track_14144_5s.png,2_02_R_190807120000.cfr.mp4,68885,57:32.0,2364,5s,2364__14144,,,,,,
830,U,,14248,5second/track_14248_5s.png,2_02_R_190807120000.cfr.mp4,69442,57:56.2,2364,5s,2364__14248,,,,,,
831,D,,14353,5second/track_14353_5s.png,2_02_R_190807120000.cfr.mp4,70233,58:36.0,2364,5s,2364__14353,,,,,,
832,DU,TRUE,551,5second/track_00551_5s.png,3_02_R_190807130000.cfr.mp4,2108,01:45.4,2364,5s,2364__551,,,disjointed,,,
833,D,,579,5second/track_00579_5s.png,3_02_R_190807130000.cfr.mp4,2582,02:18.7,2364,5s,2364__579_606,,,u-turn in trajectory,,,
834,UD,,736,5second/track_00736_5s.png,3_02_R_190807130000.cfr.mp4,3530,03:22.0,2364,5s,2364__736_753_764,x,TRUE,complex u-turn,,,
835,DU,,784,5second/track_00784_5s.png,3_02_R_190807130000.cfr.mp4,4282,03:40.9,2364,5s,2364__784,,,,,,
836,D,,820,5second/track_00820_5s.png,3_02_R_190807130000.cfr.mp4,4815,04:04.2,2364,5s,2364__820,,,,,,
837,U,,837,5second/track_00837_5s.png,3_02_R_190807130000.cfr.mp4,5000,04:13.8,2364,5s,2364__837,,,,,,
838,D,,878,5second/track_00878_5s.png,3_02_R_190807130000.cfr.mp4,5345,04:35.6,2364,5s,2364__878_894,x,,u-turn in trajectory,,,
839,UD,,1169,5second/track_01169_5s.png,3_02_R_190807130000.cfr.mp4,6889,05:53.1,2364,5s,2364__1169,,,,,,
840,U,,1337,5second/track_01337_5s.png,3_02_R_190807130000.cfr.mp4,8002,06:44.1,2364,5s,2364__1337,,,,,,
841,D,,1389,5second/track_01389_5s.png,3_02_R_190807130000.cfr.mp4,8545,07:21.2,2364,5s,2364__1389_1396_1420_1427,x,,,,,
842,UD,,1477,5second/track_01477_5s.png,3_02_R_190807130000.cfr.mp4,8973,07:30.4,2364,5s,2364__1477,,,stay_at_exit,,,
843,UD,,1583,5second/track_01583_5s.png,3_02_R_190807130000.cfr.mp4,9371,07:50.5,2364,5s,2364__1583,,,stay_at_exit,FALSE,,TRUE
844,UD,,1678,5second/track_01678_5s.png,3_02_R_190807130000.cfr.mp4,9762,08:11.0,2364,5s,2364__1678,,,,,,
845,UD,,1969,5second/track_01969_5s.png,3_02_R_190807130000.cfr.mp4,10734,09:02.6,2364,5s,2364__1969_1989,x,,,,,
846,U,,2316,5second/track_02316_5s.png,3_02_R_190807130000.cfr.mp4,12665,10:51.7,2364,5s,2364__2316,,,,,,
847,D,,2458,5second/track_02458_5s.png,3_02_R_190807130000.cfr.mp4,13594,11:21.3,2364,5s,2364__2458,,,,,,
848,U,,2538,5second/track_02538_5s.png,3_02_R_190807130000.cfr.mp4,14169,11:54.6,2364,5s,2364__2538,,,,,,
849,D,,2588,5second/track_02588_5s.png,3_02_R_190807130000.cfr.mp4,14597,12:12.5,2364,5s,2364__2588,,,,,,
850,U,,2624,5second/track_02624_5s.png,3_02_R_190807130000.cfr.mp4,14777,12:24.3,2364,5s,2364__2624_2633,x,,,,,
851,x,TRUE,2776,5second/track_02776_5s.png,3_02_R_190807130000.cfr.mp4,16420,13:42.4,2364,5s,2364__2776_2786_2787,,,disjointed,TRUE,,TRUE
852,DU,,2963,5second/track_02963_5s.png,3_02_R_190807130000.cfr.mp4,18684,15:40.6,2364,5s,2364__2963_2968,,TRUE,double u-turn,,,
853,U,,3009,5second/track_03009_5s.png,3_02_R_190807130000.cfr.mp4,19406,16:14.2,2364,5s,2364__3009,,,,,,
854,D,,3048,5second/track_03048_5s.png,3_02_R_190807130000.cfr.mp4,19678,16:28.4,2364,5s,2364__3048,,,,,,
855,UD,,3090,5second/track_03090_5s.png,3_02_R_190807130000.cfr.mp4,19939,16:40.7,2364,5s,2364__3090,,,,,,
856,D,,3292,5second/track_03292_5s.png,3_02_R_190807130000.cfr.mp4,21582,18:08.3,2364,5s,2364__3292_3295,x,,,,,
857,D,,3384,5second/track_03384_5s.png,3_02_R_190807130000.cfr.mp4,22598,18:52.7,2364,5s,2364__3384,,,,,,
858,UD,,3415,5second/track_03415_5s.png,3_02_R_190807130000.cfr.mp4,22828,19:13.1,2364,5s,2364__3415_3426,x,,,,,
859,UD,TRUE,3445,5second/track_03445_5s.png,3_02_R_190807130000.cfr.mp4,23290,19:25.9,2364,5s,2364__3445,,,stay_at_exit,FALSE,,TRUE
860,UD,,3501,5second/track_03501_5s.png,3_02_R_190807130000.cfr.mp4,23886,20:03.0,2364,5s,2364__3501_3509,x,,,,,
861,U,,3527,5second/track_03527_5s.png,3_02_R_190807130000.cfr.mp4,24223,20:15.6,2364,5s,2364__3527,,,,,,
862,D,,3544,5second/track_03544_5s.png,3_02_R_190807130000.cfr.mp4,24482,20:25.2,2364,5s,2364__3544,,,,,,
863,UD,,3585,5second/track_03585_5s.png,3_02_R_190807130000.cfr.mp4,24952,20:59.3,2364,5s,2364__3585_3597,x,TRUE,,,,
864,UD,,3614,5second/track_03614_5s.png,3_02_R_190807130000.cfr.mp4,25414,21:33.4,2364,5s,2364__3614_3622_3642,x,TRUE,,,,
865,UD,,3679,5second/track_03679_5s.png,3_02_R_190807130000.cfr.mp4,26198,21:52.7,2364,5s,2364__3679,,,,,,
866,UD,,3698,5second/track_03698_5s.png,3_02_R_190807130000.cfr.mp4,26538,22:08.5,2364,5s,2364__3698,,,stay_at_exit,,,
867,UD,,3719,5second/track_03719_5s.png,3_02_R_190807130000.cfr.mp4,26690,22:20.3,2364,5s,2364__3719,,,,,,
868,U,,3761,5second/track_03761_5s.png,3_02_R_190807130000.cfr.mp4,27015,22:32.4,2364,5s,2364__3761,,,,,,
869,D,,3766,5second/track_03766_5s.png,3_02_R_190807130000.cfr.mp4,27184,22:41.2,2364,5s,2364__3766,,,,,,
870,U,,3783,5second/track_03783_5s.png,3_02_R_190807130000.cfr.mp4,27344,23:03.0,2364,5s,2364__3783_3790,,,u-turn in trajectory,,,
871,D,,3871,5second/track_03871_5s.png,3_02_R_190807130000.cfr.mp4,28500,23:47.7,2364,5s,2364__3871,,,,,,
872,U,,3900,5second/track_03900_5s.png,3_02_R_190807130000.cfr.mp4,28792,24:15.1,2364,5s,2364__3900_3925,,,,,,
873,D,,3945,5second/track_03945_5s.png,3_02_R_190807130000.cfr.mp4,29266,24:32.6,2364,5s,2364__3945_3948,,,u-turn in trajectory,,,
874,x,TRUE,4078,5second/track_04078_5s.png,3_02_R_190807130000.cfr.mp4,18883,15:47.2,2364,5s,2364__4078,,,disjointed,TRUE,,TRUE
875,UD,,4769,5second/track_04769_5s.png,3_02_R_190807130000.cfr.mp4,36000,30:07.0,2364,5s,2364__4769,,,,,,
876,UD,x,5184,5second/track_05184_5s.png,3_02_R_190807130000.cfr.mp4,38181,31:50.4,2364,5s,2364__5184,,,stay_at_exit,TRUE,,TRUE
877,U,,5322,5second/track_05322_5s.png,3_02_R_190807130000.cfr.mp4,38886,32:33.8,2364,5s,2364__5322_5343,,,,,,
878,D,,5426,5second/track_05426_5s.png,3_02_R_190807130000.cfr.mp4,39764,33:14.1,2364,5s,2364__5426,,,,,,
879,U,,6169,5second/track_06169_5s.png,3_02_R_190807130000.cfr.mp4,43507,36:17.3,2364,5s,2364__6169,,,,,,
880,DU,,6231,5second/track_06231_5s.png,3_02_R_190807130000.cfr.mp4,43748,36:32.3,2364,5s,2364__6231,,,stay_at_entrance,FALSE,,TRUE
881,D,,6279,5second/track_06279_5s.png,3_02_R_190807130000.cfr.mp4,43957,36:40.2,2364,5s,2364__6279,,,,,,
882,U,,6579,5second/track_06579_5s.png,3_02_R_190807130000.cfr.mp4,45066,37:40.8,2364,5s,2364__6579_6605,x,,u-turn in trajectory,,,
883,D,,6649,5second/track_06649_5s.png,3_02_R_190807130000.cfr.mp4,45347,37:52.1,2364,5s,2364__6649,,,,,,
884,U,,6872,5second/track_06872_5s.png,3_02_R_190807130000.cfr.mp4,46399,38:52.9,2364,5s,2364__6872,,,,,,
885,D,,6954,5second/track_06954_5s.png,3_02_R_190807130000.cfr.mp4,46896,39:08.2,2364,5s,2364__6954,,,,,,
886,U,,7311,5second/track_07311_5s.png,3_02_R_190807130000.cfr.mp4,48440,40:33.6,2364,5s,2364__7311,,,,,,
887,D,,7556,5second/track_07556_5s.png,3_02_R_190807130000.cfr.mp4,50174,41:53.4,2364,5s,2364__7556,,,,,,
888,UD,,7835,5second/track_07835_5s.png,3_02_R_190807130000.cfr.mp4,51837,43:18.5,2364,5s,2364__7835,,,,,,
889,UD,,7972,5second/track_07972_5s.png,3_02_R_190807130000.cfr.mp4,52595,43:56.8,2364,5s,2364__7972,,,,,,
890,UD,,7994,5second/track_07994_5s.png,3_02_R_190807130000.cfr.mp4,52885,44:36.8,2364,5s,2364__7994_8024_8050,,TRUE,complex u-turn,,,
891,UD,,8187,5second/track_08187_5s.png,3_02_R_190807130000.cfr.mp4,54202,45:23.7,2364,5s,2364__8187,,,,,,
892,UD,,8312,5second/track_08312_5s.png,3_02_R_190807130000.cfr.mp4,54970,45:51.0,2364,5s,2364__8312,,,stay_at_exit,,,
893,UD,,8382,5second/track_08382_5s.png,3_02_R_190807130000.cfr.mp4,55534,46:21.2,2364,5s,2364__8382_8400,,,stay_at_exit,FALSE,,TRUE
894,UD,,8555,5second/track_08555_5s.png,3_02_R_190807130000.cfr.mp4,56556,47:09.3,2364,5s,2364__8555,,,stay_at_exit,FALSE,,TRUE
895,UD,,8847,5second/track_08847_5s.png,3_02_R_190807130000.cfr.mp4,57850,48:16.5,2364,5s,2364__8847,,,stay_at_exit,FALSE,,TRUE
896,x,TRUE,8896,5second/track_08896_5s.png,3_02_R_190807130000.cfr.mp4,58113,48:26.2,2364,5s,2364__8896,,,stay_at_exit,TRUE,,TRUE
897,U,,9095,5second/track_09095_5s.png,3_02_R_190807130000.cfr.mp4,59138,49:59.4,2364,5s,2364__9095,,,,,,
898,D,,1412,5second/track_01412_5s.png,4_02_R_190807140000.cfr.mp4,8621,07:23.6,2364,5s,2364__1412_1438,,,u-turn in trajectory,,,
899,UD,,1515,5second/track_01515_5s.png,4_02_R_190807140000.cfr.mp4,9222,08:19.3,2364,5s,2364__1515,,,,,,
900,UD,,1697,5second/track_01697_5s.png,4_02_R_190807140000.cfr.mp4,10164,08:31.6,2364,5s,2364__1697,,,,,,
901,x,TRUE,1978,5second/track_01978_5s.png,4_02_R_190807140000.cfr.mp4,11602,09:40.7,2364,5s,2364__1978,,,stay_at_exit,FALSE,,TRUE
902,UD,,1980,5second/track_01980_5s.png,4_02_R_190807140000.cfr.mp4,11607,10:10.6,2364,5s,2364__1980_2055_2060,,,,FALSE,,TRUE
903,D,,2502,5second/track_02502_5s.png,4_02_R_190807140000.cfr.mp4,13914,11:39.5,2364,5s,2364__2502,,,,,,
904,UD,,2546,5second/track_02546_5s.png,4_02_R_190807140000.cfr.mp4,14341,12:24.4,2364,5s,2364__2546_2582,x,TRUE,complex u-turn,,,
905,UD,,2610,5second/track_02610_5s.png,4_02_R_190807140000.cfr.mp4,15013,12:38.9,2364,5s,2364__2610,,,,,,
906,UD,,2660,5second/track_02660_5s.png,4_02_R_190807140000.cfr.mp4,15348,13:00.5,2364,5s,2364__2660_2681,x,x,complex u-turn,,,
907,UD,,2719,5second/track_02719_5s.png,4_02_R_190807140000.cfr.mp4,15881,13:21.2,2364,5s,2364__2719,,,,,,
908,UD,,2791,5second/track_02791_5s.png,4_02_R_190807140000.cfr.mp4,16464,13:59.7,2364,5s,2364__2791_2815,x,,,,,
909,U,,3178,5second/track_03178_5s.png,4_02_R_190807140000.cfr.mp4,19005,15:52.3,2364,5s,2364__3178,,,,,,
910,D,,3293,5second/track_03293_5s.png,4_02_R_190807140000.cfr.mp4,19480,16:17.7,2364,5s,2364__3293,x,,,,,
911,x,TRUE,3633,5second/track_03633_5s.png,4_02_R_190807140000.cfr.mp4,17006,14:13.6,2364,5s,2364__3633,,,disjointed,TRUE,,TRUE
912,UD,,3737,5second/track_03737_5s.png,4_02_R_190807140000.cfr.mp4,21437,17:54.2,2364,5s,2364__3737,,,,,,
913,UD,,3805,5second/track_03805_5s.png,4_02_R_190807140000.cfr.mp4,21857,18:25.1,2364,5s,2364__3805_3814,,,,,,
914,UD,,3908,5second/track_03908_5s.png,4_02_R_190807140000.cfr.mp4,22505,18:47.7,2364,5s,2364__3908,,,stay_at_exit,FALSE,,TRUE
915,UD,,4145,5second/track_04145_5s.png,4_02_R_190807140000.cfr.mp4,23645,19:44.3,2364,5s,2364__4145,,,stay_at_exit,FALSE,,TRUE
916,UD,,4205,5second/track_04205_5s.png,4_02_R_190807140000.cfr.mp4,24165,20:33.6,2364,5s,2364__4205_4246_4268,,TRUE,complex u-turn,,,
917,UD,,4315,5second/track_04315_5s.png,4_02_R_190807140000.cfr.mp4,24985,21:00.6,2364,5s,2364__4315_4333,x,,,,,
918,D,,6620,5second/track_06620_5s.png,4_02_R_190807140000.cfr.mp4,35929,30:05.4,2364,5s,2364__6620_6675,,,,,,
919,x,TRUE,6678,5second/track_06678_5s.png,4_02_R_190807140000.cfr.mp4,36105,30:06.1,2364,5s,2364__6678,,,stay_at_exit,,,
920,UD,,6679,5second/track_06679_5s.png,4_02_R_190807140000.cfr.mp4,36109,30:18.3,2364,5s,2364__6679,,,,,,
921,UD,,7285,5second/track_07285_5s.png,4_02_R_190807140000.cfr.mp4,38422,32:08.2,2364,5s,2364__7285_7306,x,,,,,
922,UD,,7393,5second/track_07393_5s.png,4_02_R_190807140000.cfr.mp4,38787,32:27.1,2364,5s,2364__7393_7421,,,,,,
923,UD,,7589,5second/track_07589_5s.png,4_02_R_190807140000.cfr.mp4,39585,33:02.2,2364,5s,2364__7589_7593,x,,,,,
924,UD,,7799,5second/track_07799_5s.png,4_02_R_190807140000.cfr.mp4,40693,33:55.5,2364,5s,2364__7799,,,stay_at_exit,,,
925,UD,,7805,5second/track_07805_5s.png,4_02_R_190807140000.cfr.mp4,40710,33:59.1,2364,5s,2364__7805,,,,,,
926,U,,8125,5second/track_08125_5s.png,4_02_R_190807140000.cfr.mp4,42260,35:30.1,2364,5s,2364__8125_8133_8149,x,TRUE,,,,
927,D,,8198,5second/track_08198_5s.png,4_02_R_190807140000.cfr.mp4,42825,35:44.6,2364,5s,2364__8198_8205,x,,,,,
928,UD,,8678,5second/track_08678_5s.png,4_02_R_190807140000.cfr.mp4,45108,37:36.8,2364,5s,2364__8678_8680,,,stay_at_exit,FALSE,,TRUE
929,UD,,8718,5second/track_08718_5s.png,4_02_R_190807140000.cfr.mp4,45248,37:47.0,2364,5s,2364__8718,,,,,,
930,U,,9504,5second/track_09504_5s.png,4_02_R_190807140000.cfr.mp4,48569,40:57.8,2364,5s,2364__9504_9571_9648,x,,,,,
931,D,,11160,5second/track_11160_5s.png,4_02_R_190807140000.cfr.mp4,55497,46:26.2,2364,5s,2364__11160_11182,x,,u-turn in trajectory,,,
932,x,TRUE,12595,5second/track_12595_5s.png,4_02_R_190807140000.cfr.mp4,54276,45:15.0,2364,5s,2364__12595_12624,,,,TRUE,disjointed,TRUE
933,U,,12752,5second/track_12752_5s.png,4_02_R_190807140000.cfr.mp4,61800,51:41.8,2364,5s,2364__12752_12773,,,,,,
934,D,,12837,5second/track_12837_5s.png,4_02_R_190807140000.cfr.mp4,62279,51:57.2,2364,5s,2364__12837,,,,,,
935,x,TRUE,12942,5second/track_12942_5s.png,4_02_R_190807140000.cfr.mp4,62713,52:16.4,2364,5s,2364__12942,,,stay_at_exit,,,
936,UD,,12947,5second/track_12947_5s.png,4_02_R_190807140000.cfr.mp4,62725,52:26.4,2364,5s,2364__12947,,,,,,
937,DU,,12993,5second/track_12993_5s.png,4_02_R_190807140000.cfr.mp4,62901,52:28.1,2364,5s,2364__12993,,,,,,
938,D,,13136,5second/track_13136_5s.png,4_02_R_190807140000.cfr.mp4,63412,52:53.8,2364,5s,2364__13136,,,,,,
939,UD,,13586,5second/track_13586_5s.png,4_02_R_190807140000.cfr.mp4,64928,54:15.8,2364,5s,2364__13586_13634,x,,,,,
940,UD,FALSE,13699,5second/track_13699_5s.png,4_02_R_190807140000.cfr.mp4,65314,54:32.8,2364,5s,2364__13699,,,stay_at_exit,FALSE,,TRUE
941,U,,14105,5second/track_14105_5s.png,4_02_R_190807140000.cfr.mp4,66756,55:41.6,2364,5s,2364__14105,,,,,,
942,D,,14824,5second/track_14824_5s.png,4_02_R_190807140000.cfr.mp4,69503,57:57.5,2364,5s,2364__14824,,,,,,
943,x,TRUE,15020,5second/track_15020_5s.png,4_02_R_190807140000.cfr.mp4,70270,58:35.2,2364,5s,2364__15020,,,stay_at_exit,,,
944,UD,,15029,5second/track_15029_5s.png,4_02_R_190807140000.cfr.mp4,70301,58:44.4,2364,5s,2364__15029_15044,,,,,,
945,UD,,248,5second/track_00248_5s.png,5_02_R_190807150000.cfr.mp4,942,00:54.6,2364,5s,2364__248,,,,,,
946,UD,,421,5second/track_00421_5s.png,5_02_R_190807150000.cfr.mp4,1587,01:27.7,2364,5s,2364__421_426,,,,,,
947,U,,549,5second/track_00549_5s.png,5_02_R_190807150000.cfr.mp4,2102,01:52.1,2364,5s,2364__549,,,,,,
948,D,,600,5second/track_00600_5s.png,5_02_R_190807150000.cfr.mp4,2345,02:09.1,2364,5s,2364__600_618_633,,,,,,
949,UD,,692,5second/track_00692_5s.png,5_02_R_190807150000.cfr.mp4,2789,02:27.0,2364,5s,2364__692,,,,,,
950,DU,TRUE,835,5second/track_00835_5s.png,5_02_R_190807150000.cfr.mp4,3273,02:44.5,2364,5s,2364__835,,,stay_at_entrance,TRUE,,TRUE
951,DU,,875,5second/track_00875_5s.png,5_02_R_190807150000.cfr.mp4,3434,03:11.5,2364,5s,2364__875_952_954,,,,,,
952,DU,TRUE,961,5second/track_00961_5s.png,5_02_R_190807150000.cfr.mp4,3805,03:13.4,2364,5s,2364__961,,,stay_at_entrance,,,
953,D,,1129,5second/track_01129_5s.png,5_02_R_190807150000.cfr.mp4,4610,03:58.6,2364,5s,2364__1129_1158_1179,x,,,,,
954,UD,,1251,5second/track_01251_5s.png,5_02_R_190807150000.cfr.mp4,5053,04:25.8,2364,5s,2364__1251,,,,,,
955,UD,,2105,5second/track_02105_5s.png,5_02_R_190807150000.cfr.mp4,7758,06:33.0,2364,5s,2364__2105,,,,,,
956,UD,,2205,5second/track_02205_5s.png,5_02_R_190807150000.cfr.mp4,8190,07:13.5,2364,5s,2364__2205_2266,x,TRUE,double u-turn,,,
957,UD,,2449,5second/track_02449_5s.png,5_02_R_190807150000.cfr.mp4,8964,07:33.6,2364,5s,2364__2449_2455,,,stay_at_exit,,,
958,U,,2536,5second/track_02536_5s.png,5_02_R_190807150000.cfr.mp4,9209,07:55.3,2364,5s,2364__2536_2592,x,,,,,
959,x,TRUE,2636,5second/track_02636_5s.png,5_02_R_190807150000.cfr.mp4,9636,08:04.8,2364,5s,2364__2636,,,stay_at_entrance,TRUE,,TRUE
960,D,,2668,5second/track_02668_5s.png,5_02_R_190807150000.cfr.mp4,9799,08:12.4,2364,5s,2364__2668,,,,,,
961,UD,,2738,5second/track_02738_5s.png,5_02_R_190807150000.cfr.mp4,10126,08:37.6,2364,5s,2364__2738,,,,,,
962,DU,,2837,5second/track_02837_5s.png,5_02_R_190807150000.cfr.mp4,10800,09:30.4,2364,5s,2364__2837,,,,,,
963,D,,3206,5second/track_03206_5s.png,5_02_R_190807150000.cfr.mp4,12827,10:46.4,2364,5s,2364__3206,,,,,,
964,U,,3249,5second/track_03249_5s.png,5_02_R_190807150000.cfr.mp4,13045,11:42.0,2364,5s,2364__3249,,,,,,
965,D,,3460,5second/track_03460_5s.png,5_02_R_190807150000.cfr.mp4,14529,12:15.3,2364,5s,2364__3460_3490,x,,,,,
966,U,,3793,5second/track_03793_5s.png,5_02_R_190807150000.cfr.mp4,15845,13:26.3,2364,5s,2364__3793_3809_3851,x,,,,,
967,D,,3893,5second/track_03893_5s.png,5_02_R_190807150000.cfr.mp4,16316,13:37.8,2364,5s,2364__3893,,,,,,
968,UD,TRUE,4433,5second/track_04433_5s.png,5_02_R_190807150000.cfr.mp4,18510,15:26.9,2364,5s,2364__4433,,,,TRUE,,TRUE
969,U,,4768,5second/track_04768_5s.png,5_02_R_190807150000.cfr.mp4,19834,16:33.5,2364,5s,2364__4768,,,,,,
970,x,TRUE,6468,5second/track_06468_5s.png,5_02_R_190807150000.cfr.mp4,27647,23:12.8,2364,5s,2364__6468_6506,,,disjointed,TRUE,,TRUE
971,U,,7007,5second/track_07007_5s.png,5_02_R_190807150000.cfr.mp4,29347,24:46.5,2364,5s,2364__7007,,,,,,
972,U,,7826,5second/track_07826_5s.png,5_02_R_190807150000.cfr.mp4,31984,26:59.0,2364,5s,2364__7826,,,,,,
973,D,,7953,5second/track_07953_5s.png,5_02_R_190807150000.cfr.mp4,32569,27:15.5,2364,5s,2364__7953,,,,,,
974,U,,8091,5second/track_08091_5s.png,5_02_R_190807150000.cfr.mp4,33144,27:49.6,2364,5s,2364__8091,,,,,,
975,DU,,9026,5second/track_09026_5s.png,5_02_R_190807150000.cfr.mp4,38151,32:00.5,2364,5s,2364__9026_9099,,,,,,
976,D,,11065,5second/track_11065_5s.png,5_02_R_190807150000.cfr.mp4,46545,38:56.1,2364,5s,2364__11065,,,,,,
977,UD,,11345,5second/track_11345_5s.png,5_02_R_190807150000.cfr.mp4,47773,40:05.3,2364,5s,2364__11345_11381,x,TRUE,,,,
978,UD,,11573,5second/track_11573_5s.png,5_02_R_190807150000.cfr.mp4,48818,40:50.0,2364,5s,2364__11573_11596,,,,,,
979,UD,TRUE,11597,5second/track_11597_5s.png,5_02_R_190807150000.cfr.mp4,48998,40:53.1,2364,5s,2364__11597,,,stay_at_exit,,,
980,UD,,12118,5second/track_12118_5s.png,5_02_R_190807150000.cfr.mp4,51887,44:03.6,2364,5s,2364__12118_12165_12175,,,,,,
981,U,,12307,5second/track_12307_5s.png,5_02_R_190807150000.cfr.mp4,53041,44:36.0,2364,5s,2364__12307,,,,,,
982,DU,,12739,5second/track_12739_5s.png,5_02_R_190807150000.cfr.mp4,54721,45:39.9,2364,5s,2364__12739,,,,,,
983,D,,13088,5second/track_13088_5s.png,5_02_R_190807150000.cfr.mp4,56728,47:17.8,2364,5s,2364__13088,,,,,,
984,UD,,13124,5second/track_13124_5s.png,5_02_R_190807150000.cfr.mp4,56902,47:43.0,2364,5s,2364__13124_13127_13192,,,,,,
985,UD,,13195,5second/track_13195_5s.png,5_02_R_190807150000.cfr.mp4,57257,47:59.1,2364,5s,2364__13195_13234,,,,,,
986,UD,FALSE,13326,5second/track_13326_5s.png,5_02_R_190807150000.cfr.mp4,57712,48:07.0,2364,5s,2364__13326,,,stay_at_exit,FALSE,,TRUE
987,UD,,13741,5second/track_13741_5s.png,5_02_R_190807150000.cfr.mp4,60098,50:17.3,2364,5s,2364__13741_13758,,x,complex u-turn,,,
988,UD,TRUE,14104,5second/track_14104_5s.png,5_02_R_190807150000.cfr.mp4,61797,51:31.6,2364,5s,2364__14104,,,stay_at_exit,,,
989,x,TRUE,14383,5second/track_14383_5s.png,5_02_R_190807150000.cfr.mp4,62869,52:26.7,2364,5s,2364__14383,,,stay_at_exit,,,
990,U,TRUE,14384,5second/track_14384_5s.png,5_02_R_190807150000.cfr.mp4,62873,52:25.9,2364,5s,2364__14384_14386,,,end_on_ramp,,,
991,x,TRUE,14483,5second/track_14483_5s.png,5_02_R_190807150000.cfr.mp4,58037,48:23.9,2364,5s,2364__14483,,,disjointed,TRUE,,TRUE
992,UD,,14816,5second/track_14816_5s.png,5_02_R_190807150000.cfr.mp4,64466,53:59.1,2364,5s,2364__14816,,,,,,
993,UD,,14959,5second/track_14959_5s.png,5_02_R_190807150000.cfr.mp4,65017,54:30.6,2364,5s,2364__14959_15004,,,,,,
994,U,,15263,5second/track_15263_5s.png,5_02_R_190807150000.cfr.mp4,66398,55:25.3,2364,5s,2364__15263,,,,,,
995,D,,15330,5second/track_15330_5s.png,5_02_R_190807150000.cfr.mp4,66657,56:13.6,2364,5s,2364__15330_15415_15451_15491,x,TRUE,disjointed,,,
996,UD,,16004,5second/track_16004_5s.png,5_02_R_190807150000.cfr.mp4,69579,58:09.9,2364,5s,2364__16004,,,,,,
