group_id,event,ambiguousflag,short_interruption,complex,error,comment,to_review,labelbee_valid,track_id,filename,video,datetime,tagid,mergethreshold,eventid,frame
760,D,,,True,,,,,4272,5second/id_0760_track_04272_5s.png,1_02_R_190807110000.cfr.mp4,17:25.6,2364,5s,2364__4272_4284_4296_4328,20912
761,UD,,,,,,,,4412,5second/id_0761_track_04412_5s.png,1_02_R_190807110000.cfr.mp4,17:49.3,2364,5s,2364__4412,21386
762,U,,,,,,,,4446,5second/id_0762_track_04446_5s.png,1_02_R_190807110000.cfr.mp4,28:43.1,2364,5s,2364__4446,34462
763,D,,,,,,,,4490,5second/id_0763_track_04490_5s.png,1_02_R_190807110000.cfr.mp4,18:16.1,2364,5s,2364__4490,21922
764,U,,,,,,,,4902,5second/id_0764_track_04902_5s.png,1_02_R_190807110000.cfr.mp4,19:51.6,2364,5s,2364__4902,23832
765,DU,,,,,,,,5532,5second/id_0765_track_05532_5s.png,1_02_R_190807110000.cfr.mp4,23:13.4,2364,5s,2364__5532,27868
766,DU,,,,,,,,6211,5second/id_0766_track_06211_5s.png,1_02_R_190807110000.cfr.mp4,26:25.0,2364,5s,2364__6211_6212,31700
767,D,,,,,,,,6246,5second/id_0767_track_06246_5s.png,1_02_R_190807110000.cfr.mp4,26:35.8,2364,5s,2364__6246_6249,31916
768,UD,,,,,,,,6344,5second/id_0768_track_06344_5s.png,1_02_R_190807110000.cfr.mp4,27:03.2,2364,5s,2364__6344,32464
769,UD,,,,,,,,6455,5second/id_0769_track_06455_5s.png,1_02_R_190807110000.cfr.mp4,27:34.6,2364,5s,2364__6455,33092
770,UD,,,,,,,,6986,5second/id_0770_track_06986_5s.png,1_02_R_190807110000.cfr.mp4,29:45.0,2364,5s,2364__6986,35700
771,UD,,,,True,id_swap,the enterign was a diferent bee. 2364 satyed at the border,True,7021,5second/id_0771_track_07021_5s.png,1_02_R_190807110000.cfr.mp4,29:55.0,2364,5s,2364__7021,35900
772,U,,,,,,,,7069,5second/id_0772_track_07069_5s.png,1_02_R_190807110000.cfr.mp4,30:14.3,2364,5s,2364__7069,36286
773,D,,,,,,,,7133,5second/id_0773_track_07133_5s.png,1_02_R_190807110000.cfr.mp4,30:25.6,2364,5s,2364__7133,36512
774,UD,,,,,,,True,7354,5second/id_0774_track_07354_5s.png,1_02_R_190807110000.cfr.mp4,31:21.4,2364,5s,2364__7354_7375,37628
775,U,,,,,,,,7422,5second/id_0775_track_07422_5s.png,1_02_R_190807110000.cfr.mp4,31:39.2,2364,5s,2364__7422_7434,37984
776,DU,,,,,,,,7494,5second/id_0776_track_07494_5s.png,1_02_R_190807110000.cfr.mp4,31:59.7,2364,5s,2364__7494_7530,38394
777,DU,,,,,,,,7649,5second/id_0777_track_07649_5s.png,1_02_R_190807110000.cfr.mp4,32:34.0,2364,5s,2364__7649,39080
778,D,,,,,,,,7665,5second/id_0778_track_07665_5s.png,1_02_R_190807110000.cfr.mp4,32:46.8,2364,5s,2364__7665,39336
779,U,,,,True,id_swap,first entrance is different bee,True,8019,5second/id_0779_track_08019_5s.png,1_02_R_190807110000.cfr.mp4,34:19.4,2364,5s,2364__8019_8036,41188
780,D,,,,,,,,8489,5second/id_0780_track_08489_5s.png,1_02_R_190807110000.cfr.mp4,36:50.1,2364,5s,2364__8489,44202
781,U,,,,,,,,8627,5second/id_0781_track_08627_5s.png,1_02_R_190807110000.cfr.mp4,37:24.0,2364,5s,2364__8627,44880
782,D,,,,,,,,8731,5second/id_0782_track_08731_5s.png,1_02_R_190807110000.cfr.mp4,37:43.4,2364,5s,2364__8731,45268
783,UD,,,,,,,,8858,5second/id_0783_track_08858_5s.png,1_02_R_190807110000.cfr.mp4,38:12.4,2364,5s,2364__8858,45848
784,U,,,,,,,,9287,5second/id_0784_track_09287_5s.png,1_02_R_190807110000.cfr.mp4,39:51.6,2364,5s,2364__9287,47832
785,D,,,,,,,,11344,5second/id_0785_track_11344_5s.png,1_02_R_190807110000.cfr.mp4,48:16.7,2364,5s,2364__11344,57934
786,U,,,True,,,,,11396,5second/id_0786_track_11396_5s.png,1_02_R_190807110000.cfr.mp4,48:42.1,2364,5s,2364__11396_11412_11429,58442
787,D,,,,,,,,11528,5second/id_0787_track_11528_5s.png,1_02_R_190807110000.cfr.mp4,49:09.9,2364,5s,2364__11528,58998
788,U,,,,,,,,11713,5second/id_0788_track_11713_5s.png,1_02_R_190807110000.cfr.mp4,50:00.5,2364,5s,2364__11713,60010
789,,,,,True,,,,11717,5second/id_0789_track_11717_5s.png,1_02_R_190807110000.cfr.mp4,49:54.4,2364,5s,2364__11717,59888
790,DU,,,,,,,,11739,5second/id_0790_track_11739_5s.png,1_02_R_190807110000.cfr.mp4,50:10.0,2364,5s,2364__11739,60200
791,DU,,,,,,,,11795,5second/id_0791_track_11795_5s.png,1_02_R_190807110000.cfr.mp4,50:30.6,2364,5s,2364__11795_11797,60612
792,DU,,,,,,,,11830,5second/id_0792_track_11830_5s.png,1_02_R_190807110000.cfr.mp4,50:40.6,2364,5s,2364__11830,60812
793,DU,,,,,,,,11930,5second/id_0793_track_11930_5s.png,1_02_R_190807110000.cfr.mp4,51:09.4,2364,5s,2364__11930,61388
794,D,,,,,,,,12199,5second/id_0794_track_12199_5s.png,1_02_R_190807110000.cfr.mp4,52:21.2,2364,5s,2364__12199,62824
795,U,,,,,,,,12503,5second/id_0795_track_12503_5s.png,1_02_R_190807110000.cfr.mp4,53:47.3,2364,5s,2364__12503,64546
796,D,,,,,,,,13259,5second/id_0796_track_13259_5s.png,1_02_R_190807110000.cfr.mp4,56:53.5,2364,5s,2364__13259,68270
797,UD,,,,,,,,13314,5second/id_0797_track_13314_5s.png,1_02_R_190807110000.cfr.mp4,57:07.4,2364,5s,2364__13314,68548
798,DU,,,,,,,,13602,5second/id_0798_track_13602_5s.png,1_02_R_190807110000.cfr.mp4,58:31.2,2364,5s,2364__13602,70224
799,DU,,,,,,,,13715,5second/id_0799_track_13715_5s.png,1_02_R_190807110000.cfr.mp4,59:14.2,2364,5s,2364__13715,71084
800,D,,,,True,id_swap,return is different bee,True,13743,5second/id_0800_track_13743_5s.png,1_02_R_190807110000.cfr.mp4,59:22.4,2364,5s,2364__13743,71248
801,U,,,,,,,,13794,5second/id_0801_track_13794_5s.png,1_02_R_190807110000.cfr.mp4,59:36.8,2364,5s,2364__13794_13803,71536
802,D,,,,,,,,13871,5second/id_0802_track_13871_5s.png,1_02_R_190807110000.cfr.mp4,59:59.2,2364,5s,2364__13871,71984
803,UD,,,,,,,,33,5second/id_0803_track_00033_5s.png,2_02_R_190807120000.cfr.mp4,00:24.8,2364,5s,2364__33_103,496
804,UD,,,,,,,,744,5second/id_0804_track_00744_5s.png,2_02_R_190807120000.cfr.mp4,03:03.1,2364,5s,2364__744,3662
805,UD,,,,,,,,1374,5second/id_0805_track_01374_5s.png,2_02_R_190807120000.cfr.mp4,05:20.5,2364,5s,2364__1374_1377,6410
806,U,,,,,,,,1528,5second/id_0806_track_01528_5s.png,2_02_R_190807120000.cfr.mp4,05:57.1,2364,5s,2364__1528_1545,7142
807,D,,,,,,,,5109,5second/id_0807_track_05109_5s.png,2_02_R_190807120000.cfr.mp4,18:58.4,2364,5s,2364__5109,22768
808,UD,,,True,,,,,5371,5second/id_0808_track_05371_5s.png,2_02_R_190807120000.cfr.mp4,19:41.9,2364,5s,2364__5371_5404_5428,23638
809,DU,,,,,,,True,5527,5second/id_0809_track_05527_5s.png,2_02_R_190807120000.cfr.mp4,19:56.2,2364,5s,2364__5527,23924
810,U,,,,,,,,5721,5second/id_0810_track_05721_5s.png,2_02_R_190807120000.cfr.mp4,20:38.3,2364,5s,2364__5721_5732,24766
811,DU,,,,,,,,5921,5second/id_0811_track_05921_5s.png,2_02_R_190807120000.cfr.mp4,21:21.5,2364,5s,2364__5921,25630
812,D,,,,,,,,6067,5second/id_0812_track_06067_5s.png,2_02_R_190807120000.cfr.mp4,21:55.7,2364,5s,2364__6067,26314
813,UD,,,,,,,,6168,5second/id_0813_track_06168_5s.png,2_02_R_190807120000.cfr.mp4,22:18.1,2364,5s,2364__6168_6201,26762
814,UD,,,,,,,True,6412,5second/id_0814_track_06412_5s.png,2_02_R_190807120000.cfr.mp4,22:58.8,2364,5s,2364__6412,27576
815,UD,,,,,,,,6554,5second/id_0815_track_06554_5s.png,2_02_R_190807120000.cfr.mp4,23:33.1,2364,5s,2364__6554,28262
816,U,,,,True,"bad_cluster,id_swap","T7499 ok, T7481 id_swap",True,7481,5second/id_0816_track_07481_5s.png,2_02_R_190807120000.cfr.mp4,27:04.5,2364,5s,2364__7481_7488,32490
817,DU,,,,,,,,8421,5second/id_0817_track_08421_5s.png,2_02_R_190807120000.cfr.mp4,31:46.0,2364,5s,2364__8421,38120
818,D,,,,,,,,9761,5second/id_0818_track_09761_5s.png,2_02_R_190807120000.cfr.mp4,37:52.4,2364,5s,2364__9761,45448
819,U,,,True,,,,True,9900,5second/id_0819_track_09900_5s.png,2_02_R_190807120000.cfr.mp4,38:42.7,2364,5s,2364__9900_9936,46454
820,D,,,,,,,True,9988,5second/id_0820_track_09988_5s.png,2_02_R_190807120000.cfr.mp4,39:05.3,2364,5s,2364__9988_9995,46906
821,UD,,,,,,,,10103,5second/id_0821_track_10103_5s.png,2_02_R_190807120000.cfr.mp4,39:31.5,2364,5s,2364__10103,47430
822,U,,,,,,,,10555,5second/id_0822_track_10555_5s.png,2_02_R_190807120000.cfr.mp4,41:21.1,2364,5s,2364__10555,49622
823,DU,,,,,,,True,10591,5second/id_0823_track_10591_5s.png,2_02_R_190807120000.cfr.mp4,41:30.2,2364,5s,2364__10591,49804
824,D,,,,,,,True,11123,5second/id_0824_track_11123_5s.png,2_02_R_190807120000.cfr.mp4,43:50.2,2364,5s,2364__11123,52604
825,DU,,,,,,,,11238,5second/id_0825_track_11238_5s.png,2_02_R_190807120000.cfr.mp4,44:31.6,2364,5s,2364__11238,53432
826,U,,,,,,,,11969,5second/id_0826_track_11969_5s.png,2_02_R_190807120000.cfr.mp4,48:22.2,2364,5s,2364__11969_12037_12070,58044
827,DU,,,,,,,,12159,5second/id_0827_track_12159_5s.png,2_02_R_190807120000.cfr.mp4,48:44.4,2364,5s,2364__12159_12188,58488
828,U,,,,,,,,13440,5second/id_0828_track_13440_5s.png,2_02_R_190807120000.cfr.mp4,54:10.7,2364,5s,2364__13440,65014
829,D,,,,,,,,14144,5second/id_0829_track_14144_5s.png,2_02_R_190807120000.cfr.mp4,57:32.0,2364,5s,2364__14144,69040
830,U,,,,,,,,14248,5second/id_0830_track_14248_5s.png,2_02_R_190807120000.cfr.mp4,57:56.2,2364,5s,2364__14248,69524
831,D,,,,,,,True,14353,5second/id_0831_track_14353_5s.png,2_02_R_190807120000.cfr.mp4,58:36.0,2364,5s,2364__14353,70320
832,DU,,,,,,,,551,5second/id_0832_track_00551_5s.png,3_02_R_190807130000.cfr.mp4,01:45.4,2364,5s,2364__551,2108
833,D,,,True,,,,True,579,5second/id_0833_track_00579_5s.png,3_02_R_190807130000.cfr.mp4,02:18.7,2364,5s,2364__579_606,2774
834,U,,,True,,,,True,736,5second/id_0834_track_00736_5s.png,3_02_R_190807130000.cfr.mp4,03:22.0,2364,5s,2364__736_753_764,4040
835,U,,,,True,id_swap,first part is different bee,True,784,5second/id_0835_track_00784_5s.png,3_02_R_190807130000.cfr.mp4,03:40.9,2364,5s,2364__784,4418
836,D,,,,,,,True,820,5second/id_0836_track_00820_5s.png,3_02_R_190807130000.cfr.mp4,04:04.2,2364,5s,2364__820,4884
837,U,,,,,,,,837,5second/id_0837_track_00837_5s.png,3_02_R_190807130000.cfr.mp4,04:13.8,2364,5s,2364__837,5076
838,D,,,True,,,,True,878,5second/id_0838_track_00878_5s.png,3_02_R_190807130000.cfr.mp4,04:35.6,2364,5s,2364__878_894,5512
839,UD,,,,,,,True,1169,5second/id_0839_track_01169_5s.png,3_02_R_190807130000.cfr.mp4,05:53.1,2364,5s,2364__1169,7062
840,U,,,,,,,,1337,5second/id_0840_track_01337_5s.png,3_02_R_190807130000.cfr.mp4,06:44.1,2364,5s,2364__1337,8082
841,D,,,,,,,,1389,5second/id_0841_track_01389_5s.png,3_02_R_190807130000.cfr.mp4,07:21.2,2364,5s,2364__1389_1396_1420_1427,8824
842,UD,,,,,,,,1477,5second/id_0842_track_01477_5s.png,3_02_R_190807130000.cfr.mp4,07:30.4,2364,5s,2364__1477,9008
843,UD,,,,,,,,1583,5second/id_0843_track_01583_5s.png,3_02_R_190807130000.cfr.mp4,07:50.5,2364,5s,2364__1583,9410
844,UD,,,,,,,,1678,5second/id_0844_track_01678_5s.png,3_02_R_190807130000.cfr.mp4,08:11.0,2364,5s,2364__1678,9820
845,UD,,,True,,,,,1969,5second/id_0845_track_01969_5s.png,3_02_R_190807130000.cfr.mp4,09:02.6,2364,5s,2364__1969_1989,10852
846,U,,,,,,,,2316,5second/id_0846_track_02316_5s.png,3_02_R_190807130000.cfr.mp4,10:51.7,2364,5s,2364__2316,13034
847,D,,,,,,,,2458,5second/id_0847_track_02458_5s.png,3_02_R_190807130000.cfr.mp4,11:21.3,2364,5s,2364__2458,13626
848,U,,,,,,,,2538,5second/id_0848_track_02538_5s.png,3_02_R_190807130000.cfr.mp4,11:54.6,2364,5s,2364__2538,14292
849,D,,,,,,,True,2588,5second/id_0849_track_02588_5s.png,3_02_R_190807130000.cfr.mp4,12:12.5,2364,5s,2364__2588,14650
850,U,,,True,,,,True,2624,5second/id_0850_track_02624_5s.png,3_02_R_190807130000.cfr.mp4,12:24.3,2364,5s,2364__2624_2633,14886
851,D,,,True,,missed_tracking,"correct overall, missed the return at F16964",True,2776,5second/id_0851_track_02776_5s.png,3_02_R_190807130000.cfr.mp4,13:42.4,2364,5s,2364__2776_2786_2787,16448
852,DU,,,,,,,,2963,5second/id_0852_track_02963_5s.png,3_02_R_190807130000.cfr.mp4,15:40.6,2364,5s,2364__2963_2968,18812
853,U,,,,,,,,3009,5second/id_0853_track_03009_5s.png,3_02_R_190807130000.cfr.mp4,16:14.2,2364,5s,2364__3009,19484
854,D,,,,,,,,3048,5second/id_0854_track_03048_5s.png,3_02_R_190807130000.cfr.mp4,16:28.4,2364,5s,2364__3048,19768
855,UD,,,,,,,,3090,5second/id_0855_track_03090_5s.png,3_02_R_190807130000.cfr.mp4,16:40.7,2364,5s,2364__3090,20014
856,D,,,,,,,,3292,5second/id_0856_track_03292_5s.png,3_02_R_190807130000.cfr.mp4,18:08.3,2364,5s,2364__3292_3295,21766
857,D,,,,,,,,3384,5second/id_0857_track_03384_5s.png,3_02_R_190807130000.cfr.mp4,18:52.7,2364,5s,2364__3384,22654
858,UD,,,True,,,,True,3415,5second/id_0858_track_03415_5s.png,3_02_R_190807130000.cfr.mp4,19:13.1,2364,5s,2364__3415_3426,23062
859,UD,,,,,,,True,3445,5second/id_0859_track_03445_5s.png,3_02_R_190807130000.cfr.mp4,19:25.9,2364,5s,2364__3445,23318
860,UD,,,True,,,,,3501,5second/id_0860_track_03501_5s.png,3_02_R_190807130000.cfr.mp4,20:03.0,2364,5s,2364__3501_3509,24060
861,U,,,,,,,,3527,5second/id_0861_track_03527_5s.png,3_02_R_190807130000.cfr.mp4,20:15.6,2364,5s,2364__3527,24312
862,D,,,,,,,,3544,5second/id_0862_track_03544_5s.png,3_02_R_190807130000.cfr.mp4,20:25.2,2364,5s,2364__3544,24504
863,UD,,,,,,,,3585,5second/id_0863_track_03585_5s.png,3_02_R_190807130000.cfr.mp4,20:59.3,2364,5s,2364__3585_3597,25186
864,UD,,,True,,,,True,3614,5second/id_0864_track_03614_5s.png,3_02_R_190807130000.cfr.mp4,21:33.4,2364,5s,2364__3614_3622_3642,25868
865,UD,,,,,,,,3679,5second/id_0865_track_03679_5s.png,3_02_R_190807130000.cfr.mp4,21:52.7,2364,5s,2364__3679,26254
866,UD,,,,,,,,3698,5second/id_0866_track_03698_5s.png,3_02_R_190807130000.cfr.mp4,22:08.5,2364,5s,2364__3698,26570
867,UD,,,,,,,,3719,5second/id_0867_track_03719_5s.png,3_02_R_190807130000.cfr.mp4,22:20.3,2364,5s,2364__3719,26806
868,U,,,,,,,,3761,5second/id_0868_track_03761_5s.png,3_02_R_190807130000.cfr.mp4,22:32.4,2364,5s,2364__3761,27048
869,D,,,,,,,,3766,5second/id_0869_track_03766_5s.png,3_02_R_190807130000.cfr.mp4,22:41.2,2364,5s,2364__3766,27224
870,U,,,,,,,,3783,5second/id_0870_track_03783_5s.png,3_02_R_190807130000.cfr.mp4,23:03.0,2364,5s,2364__3783_3790,27660
871,D,,,,,,,,3871,5second/id_0871_track_03871_5s.png,3_02_R_190807130000.cfr.mp4,23:47.7,2364,5s,2364__3871,28554
872,U,,,,,,,,3900,5second/id_0872_track_03900_5s.png,3_02_R_190807130000.cfr.mp4,24:15.1,2364,5s,2364__3900_3925,29102
873,D,,,,,,,,3945,5second/id_0873_track_03945_5s.png,3_02_R_190807130000.cfr.mp4,24:32.6,2364,5s,2364__3945_3948,29452
874,UD,,,,,,,True,4078,5second/id_0874_track_04078_5s.png,3_02_R_190807130000.cfr.mp4,15:47.2,2364,5s,2364__4078,18944
875,UD,,,,,,,,4769,5second/id_0875_track_04769_5s.png,3_02_R_190807130000.cfr.mp4,30:07.0,2364,5s,2364__4769,36140
876,UD,,,,,,,True,5184,5second/id_0876_track_05184_5s.png,3_02_R_190807130000.cfr.mp4,31:50.4,2364,5s,2364__5184,38208
877,U,,,,,,,,5322,5second/id_0877_track_05322_5s.png,3_02_R_190807130000.cfr.mp4,32:33.8,2364,5s,2364__5322_5343,39076
878,D,,,,,,,,5426,5second/id_0878_track_05426_5s.png,3_02_R_190807130000.cfr.mp4,33:14.1,2364,5s,2364__5426,39882
879,U,,,,,,,True,6169,5second/id_0879_track_06169_5s.png,3_02_R_190807130000.cfr.mp4,36:17.3,2364,5s,2364__6169,43546
880,DU,,,,,,,,6231,5second/id_0880_track_06231_5s.png,3_02_R_190807130000.cfr.mp4,36:32.3,2364,5s,2364__6231,43846
881,D,,,,,,,,6279,5second/id_0881_track_06279_5s.png,3_02_R_190807130000.cfr.mp4,36:40.2,2364,5s,2364__6279,44004
882,U,,,,,,,,6579,5second/id_0882_track_06579_5s.png,3_02_R_190807130000.cfr.mp4,37:40.8,2364,5s,2364__6579_6605,45216
883,D,,,,,,,,6649,5second/id_0883_track_06649_5s.png,3_02_R_190807130000.cfr.mp4,37:52.1,2364,5s,2364__6649,45442
884,U,,,,,,,True,6872,5second/id_0884_track_06872_5s.png,3_02_R_190807130000.cfr.mp4,38:52.9,2364,5s,2364__6872,46658
885,D,,,,,,,,6954,5second/id_0885_track_06954_5s.png,3_02_R_190807130000.cfr.mp4,39:08.2,2364,5s,2364__6954,46964
886,U,,,,,,,,7311,5second/id_0886_track_07311_5s.png,3_02_R_190807130000.cfr.mp4,40:33.6,2364,5s,2364__7311,48672
887,D,,,,,,,,7556,5second/id_0887_track_07556_5s.png,3_02_R_190807130000.cfr.mp4,41:53.4,2364,5s,2364__7556,50268
888,UD,,,,,,,,7835,5second/id_0888_track_07835_5s.png,3_02_R_190807130000.cfr.mp4,43:18.5,2364,5s,2364__7835,51970
889,UD,,,,,,,,7972,5second/id_0889_track_07972_5s.png,3_02_R_190807130000.cfr.mp4,43:56.8,2364,5s,2364__7972,52736
890,UD,,,True,,,,,7994,5second/id_0890_track_07994_5s.png,3_02_R_190807130000.cfr.mp4,44:36.8,2364,5s,2364__7994_8024_8050,53536
891,UD,,,,,,,,8187,5second/id_0891_track_08187_5s.png,3_02_R_190807130000.cfr.mp4,45:23.7,2364,5s,2364__8187,54474
892,UD,,,,,,,,8312,5second/id_0892_track_08312_5s.png,3_02_R_190807130000.cfr.mp4,45:51.0,2364,5s,2364__8312,55020
893,UD,,,,,,,,8382,5second/id_0893_track_08382_5s.png,3_02_R_190807130000.cfr.mp4,46:21.2,2364,5s,2364__8382_8400,55624
894,UD,,,,,,,,8555,5second/id_0894_track_08555_5s.png,3_02_R_190807130000.cfr.mp4,47:09.3,2364,5s,2364__8555,56586
895,UD,,,,,,,,8847,5second/id_0895_track_08847_5s.png,3_02_R_190807130000.cfr.mp4,48:16.5,2364,5s,2364__8847,57930
896,UD,,,,,,,True,8896,5second/id_0896_track_08896_5s.png,3_02_R_190807130000.cfr.mp4,48:26.2,2364,5s,2364__8896,58124
897,U,,,,,,,,9095,5second/id_0897_track_09095_5s.png,3_02_R_190807130000.cfr.mp4,49:59.4,2364,5s,2364__9095,59988
898,D,,,True,,,,True,1412,5second/id_0898_track_01412_5s.png,4_02_R_190807140000.cfr.mp4,07:23.6,2364,5s,2364__1412_1438,8872
899,UD,,,,,,,,1515,5second/id_0899_track_01515_5s.png,4_02_R_190807140000.cfr.mp4,08:19.3,2364,5s,2364__1515,9986
900,UD,,,,,,,,1697,5second/id_0900_track_01697_5s.png,4_02_R_190807140000.cfr.mp4,08:31.6,2364,5s,2364__1697,10232
901,UD,,,,,,,True,1978,5second/id_0901_track_01978_5s.png,4_02_R_190807140000.cfr.mp4,09:40.7,2364,5s,2364__1978,11614
902,UD,,,,,,,,1980,5second/id_0902_track_01980_5s.png,4_02_R_190807140000.cfr.mp4,10:10.6,2364,5s,2364__1980_2055_2060,12212
903,D,,,,,,,True,2502,5second/id_0903_track_02502_5s.png,4_02_R_190807140000.cfr.mp4,11:39.5,2364,5s,2364__2502,13990
904,UD,,,,,,,,2546,5second/id_0904_track_02546_5s.png,4_02_R_190807140000.cfr.mp4,12:24.4,2364,5s,2364__2546_2582,14888
905,UD,,,,,,,,2610,5second/id_0905_track_02610_5s.png,4_02_R_190807140000.cfr.mp4,12:38.9,2364,5s,2364__2610,15178
906,UD,,,True,,,,,2660,5second/id_0906_track_02660_5s.png,4_02_R_190807140000.cfr.mp4,13:00.5,2364,5s,2364__2660_2681,15610
907,UD,,,,,,,,2719,5second/id_0907_track_02719_5s.png,4_02_R_190807140000.cfr.mp4,13:21.2,2364,5s,2364__2719,16024
908,UD,,,,,,,,2791,5second/id_0908_track_02791_5s.png,4_02_R_190807140000.cfr.mp4,13:59.7,2364,5s,2364__2791_2815,16794
909,U,,,,,,,,3178,5second/id_0909_track_03178_5s.png,4_02_R_190807140000.cfr.mp4,15:52.3,2364,5s,2364__3178,19046
910,D,,,,,,,,3293,5second/id_0910_track_03293_5s.png,4_02_R_190807140000.cfr.mp4,16:17.7,2364,5s,2364__3293,19554
911,UD,,,,,,,,3633,5second/id_0911_track_03633_5s.png,4_02_R_190807140000.cfr.mp4,14:13.6,2364,5s,2364__3633,17072
912,UD,,,,,,,,3737,5second/id_0912_track_03737_5s.png,4_02_R_190807140000.cfr.mp4,17:54.2,2364,5s,2364__3737,21484
913,UD,,,,,,,,3805,5second/id_0913_track_03805_5s.png,4_02_R_190807140000.cfr.mp4,18:25.1,2364,5s,2364__3805_3814,22102
914,UD,,,,,,,,3908,5second/id_0914_track_03908_5s.png,4_02_R_190807140000.cfr.mp4,18:47.7,2364,5s,2364__3908,22554
915,UD,,,,,,,,4145,5second/id_0915_track_04145_5s.png,4_02_R_190807140000.cfr.mp4,19:44.3,2364,5s,2364__4145,23686
916,UD,,,True,,,,,4205,5second/id_0916_track_04205_5s.png,4_02_R_190807140000.cfr.mp4,20:33.6,2364,5s,2364__4205_4246_4268,24672
917,UD,,,True,,,,,4315,5second/id_0917_track_04315_5s.png,4_02_R_190807140000.cfr.mp4,21:00.6,2364,5s,2364__4315_4333,25212
918,D,,,,,,,,6620,5second/id_0918_track_06620_5s.png,4_02_R_190807140000.cfr.mp4,30:05.4,2364,5s,2364__6620_6675,36108
919,UD,,,,,,,,6678,5second/id_0919_track_06678_5s.png,4_02_R_190807140000.cfr.mp4,30:06.1,2364,5s,2364__6678,36122
920,UD,,,,,,,,6679,5second/id_0920_track_06679_5s.png,4_02_R_190807140000.cfr.mp4,30:18.3,2364,5s,2364__6679,36366
921,DU,,,,,,,,7285,5second/id_0921_track_07285_5s.png,4_02_R_190807140000.cfr.mp4,32:08.2,2364,5s,2364__7285_7306,38564
922,DU,,,True,,,,,7393,5second/id_0922_track_07393_5s.png,4_02_R_190807140000.cfr.mp4,32:27.1,2364,5s,2364__7393_7421,38942
923,DU,,,True,,,,,7589,5second/id_0923_track_07589_5s.png,4_02_R_190807140000.cfr.mp4,33:02.2,2364,5s,2364__7589_7593,39644
924,DU,,,,,,,,7799,5second/id_0924_track_07799_5s.png,4_02_R_190807140000.cfr.mp4,33:55.5,2364,5s,2364__7799,40710
925,DU,,,,,,,,7805,5second/id_0925_track_07805_5s.png,4_02_R_190807140000.cfr.mp4,33:59.1,2364,5s,2364__7805,40782
926,U,,,,,,,,8125,5second/id_0926_track_08125_5s.png,4_02_R_190807140000.cfr.mp4,35:30.1,2364,5s,2364__8125_8133_8149,42602
927,D,,,True,,,,,8198,5second/id_0927_track_08198_5s.png,4_02_R_190807140000.cfr.mp4,35:44.6,2364,5s,2364__8198_8205,42892
928,UD,,,,,,,,8678,5second/id_0928_track_08678_5s.png,4_02_R_190807140000.cfr.mp4,37:36.8,2364,5s,2364__8678_8680,45136
929,UD,,,,,,,,8718,5second/id_0929_track_08718_5s.png,4_02_R_190807140000.cfr.mp4,37:47.0,2364,5s,2364__8718,45340
930,U,,,,,,,,9504,5second/id_0930_track_09504_5s.png,4_02_R_190807140000.cfr.mp4,40:57.8,2364,5s,2364__9504_9571_9648,49156
931,D,,,True,,,,,11160,5second/id_0931_track_11160_5s.png,4_02_R_190807140000.cfr.mp4,46:26.2,2364,5s,2364__11160_11182,55724
932,U,,,True,,,,,12595,5second/id_0932_track_12595_5s.png,4_02_R_190807140000.cfr.mp4,45:15.0,2364,5s,2364__12595_12624,54300
933,U,,,,,,,,12752,5second/id_0933_track_12752_5s.png,4_02_R_190807140000.cfr.mp4,51:41.8,2364,5s,2364__12752_12773,62036
934,D,,,,,,,,12837,5second/id_0934_track_12837_5s.png,4_02_R_190807140000.cfr.mp4,51:57.2,2364,5s,2364__12837,62344
935,UD,,,,,,,True,12942,5second/id_0935_track_12942_5s.png,4_02_R_190807140000.cfr.mp4,52:16.4,2364,5s,2364__12942,62728
936,U,,,,True,"tracking_error,id_swap",end of track different bee,True,12947,5second/id_0936_track_12947_5s.png,4_02_R_190807140000.cfr.mp4,52:26.4,2364,5s,2364__12947,62928
937,DU,,,,,,,,12993,5second/id_0937_track_12993_5s.png,4_02_R_190807140000.cfr.mp4,52:28.1,2364,5s,2364__12993,62962
938,D,,,,,,,,13136,5second/id_0938_track_13136_5s.png,4_02_R_190807140000.cfr.mp4,52:53.8,2364,5s,2364__13136,63476
939,UD,,,,,,,,13586,5second/id_0939_track_13586_5s.png,4_02_R_190807140000.cfr.mp4,54:15.8,2364,5s,2364__13586_13634,65116
940,UD,,,,,,,,13699,5second/id_0940_track_13699_5s.png,4_02_R_190807140000.cfr.mp4,54:32.8,2364,5s,2364__13699,65456
941,U,,,,,,,,14105,5second/id_0941_track_14105_5s.png,4_02_R_190807140000.cfr.mp4,55:41.6,2364,5s,2364__14105,66832
942,D,,,,,,,,14824,5second/id_0942_track_14824_5s.png,4_02_R_190807140000.cfr.mp4,57:57.5,2364,5s,2364__14824,69550
943,UD,,,,,,,,15020,5second/id_0943_track_15020_5s.png,4_02_R_190807140000.cfr.mp4,58:35.2,2364,5s,2364__15020,70304
944,UD,,,,,,,,15029,5second/id_0944_track_15029_5s.png,4_02_R_190807140000.cfr.mp4,58:44.4,2364,5s,2364__15029_15044,70488
945,UD,,,,,,,,248,5second/id_0945_track_00248_5s.png,5_02_R_190807150000.cfr.mp4,00:54.6,2364,5s,2364__248,1092
